	read depth	percent tips shuffles	fold tips subset	fold shuffle	fold depth	fold evaluation	metric	score
4020	2000000	0.5	0	0	3	0	PR-AUC	0.8632702988491286
4021	2000000	0.5	0	0	3	0	ROC-AUC	0.9351794834679842
4022	2000000	0.5	0	0	3	1	PR-AUC	0.8663629707622462
4023	2000000	0.5	0	0	3	1	ROC-AUC	0.9343111550936926
4024	2000000	0.5	0	0	3	2	PR-AUC	0.8533879923519555
4025	2000000	0.5	0	0	3	2	ROC-AUC	0.9325022956770436
4026	2000000	0.5	0	0	3	3	PR-AUC	0.8461637309371431
4027	2000000	0.5	0	0	3	3	ROC-AUC	0.9252938138342074
4028	2000000	0.5	0	0	3	4	PR-AUC	0.8492806716202791
4029	2000000	0.5	0	0	3	4	ROC-AUC	0.9264403745600491
4030	2000000	0.5	0	0	3	5	PR-AUC	0.8443377292912834
4031	2000000	0.5	0	0	3	5	ROC-AUC	0.9254094837382422
4032	2000000	0.5	0	0	3	6	PR-AUC	0.869676128407865
4033	2000000	0.5	0	0	3	6	ROC-AUC	0.9363953699260305
4034	2000000	0.5	0	0	3	7	PR-AUC	0.8778784682540587
4035	2000000	0.5	0	0	3	7	ROC-AUC	0.9429202409701217
4036	2000000	0.5	0	0	3	8	PR-AUC	0.872978020126526
4037	2000000	0.5	0	0	3	8	ROC-AUC	0.9430543958334457
4038	2000000	0.5	0	0	3	9	PR-AUC	0.8565482327342441
4039	2000000	0.5	0	0	3	9	ROC-AUC	0.9315141405954265
4040	2000000	0.5	0	0	4	0	PR-AUC	0.8581898753635366
4041	2000000	0.5	0	0	4	0	ROC-AUC	0.924202862523882
4042	2000000	0.5	0	0	4	1	PR-AUC	0.884196041043
4043	2000000	0.5	0	0	4	1	ROC-AUC	0.9411698040685935
4044	2000000	0.5	0	0	4	2	PR-AUC	0.8432088045940734
4045	2000000	0.5	0	0	4	2	ROC-AUC	0.919212287034676
4046	2000000	0.5	0	0	4	3	PR-AUC	0.8398724477961738
4047	2000000	0.5	0	0	4	3	ROC-AUC	0.9146276322833984
4048	2000000	0.5	0	0	4	4	PR-AUC	0.8382163221987197
4049	2000000	0.5	0	0	4	4	ROC-AUC	0.9190611040259492
4050	2000000	0.5	0	0	4	5	PR-AUC	0.847876357249262
4051	2000000	0.5	0	0	4	5	ROC-AUC	0.9244662556036466
4052	2000000	0.5	0	0	4	6	PR-AUC	0.8549646439546231
4053	2000000	0.5	0	0	4	6	ROC-AUC	0.9261119338738938
4054	2000000	0.5	0	0	4	7	PR-AUC	0.8914315681742672
4055	2000000	0.5	0	0	4	7	ROC-AUC	0.9450988219223809
4056	2000000	0.5	0	0	4	8	PR-AUC	0.8498311783779077
4057	2000000	0.5	0	0	4	8	ROC-AUC	0.9237890874889617
4058	2000000	0.5	0	0	4	9	PR-AUC	0.8138356167558879
4059	2000000	0.5	0	0	4	9	ROC-AUC	0.9074639613064984
4060	2000000	0.5	0	0	5	0	PR-AUC	0.8757572332773201
4061	2000000	0.5	0	0	5	0	ROC-AUC	0.9362186521545182
4062	2000000	0.5	0	0	5	1	PR-AUC	0.8777246225182346
4063	2000000	0.5	0	0	5	1	ROC-AUC	0.9362994528085179
4064	2000000	0.5	0	0	5	2	PR-AUC	0.8482588183094908
4065	2000000	0.5	0	0	5	2	ROC-AUC	0.925687986656924
4066	2000000	0.5	0	0	5	3	PR-AUC	0.8833578093469576
4067	2000000	0.5	0	0	5	3	ROC-AUC	0.9412172690862303
4068	2000000	0.5	0	0	5	4	PR-AUC	0.8907046646384398
4069	2000000	0.5	0	0	5	4	ROC-AUC	0.9446352768036212
4070	2000000	0.5	0	0	5	5	PR-AUC	0.8481627463517359
4071	2000000	0.5	0	0	5	5	ROC-AUC	0.9220535466930699
4072	2000000	0.5	0	0	5	6	PR-AUC	0.8821104720873775
4073	2000000	0.5	0	0	5	6	ROC-AUC	0.9447231985503901
4074	2000000	0.5	0	0	5	7	PR-AUC	0.8287051924716823
4075	2000000	0.5	0	0	5	7	ROC-AUC	0.9140653723953895
4076	2000000	0.5	0	0	5	8	PR-AUC	0.8416477330310176
4077	2000000	0.5	0	0	5	8	ROC-AUC	0.9181791711375743
4078	2000000	0.5	0	0	5	9	PR-AUC	0.8504976535147906
4079	2000000	0.5	0	0	5	9	ROC-AUC	0.9280148248964962
4080	2000000	0.5	0	0	6	0	PR-AUC	0.8723695260523682
4081	2000000	0.5	0	0	6	0	ROC-AUC	0.9350657908209494
4082	2000000	0.5	0	0	6	1	PR-AUC	0.8431357870780577
4083	2000000	0.5	0	0	6	1	ROC-AUC	0.9154750678380853
4084	2000000	0.5	0	0	6	2	PR-AUC	0.8381278055362295
4085	2000000	0.5	0	0	6	2	ROC-AUC	0.9115435528168048
4086	2000000	0.5	0	0	6	3	PR-AUC	0.837655430781826
4087	2000000	0.5	0	0	6	3	ROC-AUC	0.923345138357737
4088	2000000	0.5	0	0	6	4	PR-AUC	0.85124431326998
4089	2000000	0.5	0	0	6	4	ROC-AUC	0.9211994713779051
4090	2000000	0.5	0	0	6	5	PR-AUC	0.8465767475099092
4091	2000000	0.5	0	0	6	5	ROC-AUC	0.9198946797040152
4092	2000000	0.5	0	0	6	6	PR-AUC	0.86145000207142
4093	2000000	0.5	0	0	6	6	ROC-AUC	0.929144882271328
4094	2000000	0.5	0	0	6	7	PR-AUC	0.8370216225852817
4095	2000000	0.5	0	0	6	7	ROC-AUC	0.9129507495365313
4096	2000000	0.5	0	0	6	8	PR-AUC	0.823010037878471
4097	2000000	0.5	0	0	6	8	ROC-AUC	0.9148437516690785
4098	2000000	0.5	0	0	6	9	PR-AUC	0.8185971441905572
4099	2000000	0.5	0	0	6	9	ROC-AUC	0.9056325028005756
4100	2000000	0.5	0	0	7	0	PR-AUC	0.8726691232705992
4101	2000000	0.5	0	0	7	0	ROC-AUC	0.9318292135878036
4102	2000000	0.5	0	0	7	1	PR-AUC	0.856156454398387
4103	2000000	0.5	0	0	7	1	ROC-AUC	0.9267950180057772
4104	2000000	0.5	0	0	7	2	PR-AUC	0.8790209248936461
4105	2000000	0.5	0	0	7	2	ROC-AUC	0.9354243230120551
4106	2000000	0.5	0	0	7	3	PR-AUC	0.9002727659113438
4107	2000000	0.5	0	0	7	3	ROC-AUC	0.9486886475954256
4108	2000000	0.5	0	0	7	4	PR-AUC	0.8959111265422107
4109	2000000	0.5	0	0	7	4	ROC-AUC	0.9523873484348266
4110	2000000	0.5	0	0	7	5	PR-AUC	0.877885762169666
4111	2000000	0.5	0	0	7	5	ROC-AUC	0.9378077966556354
4112	2000000	0.5	0	0	7	6	PR-AUC	0.8904677474968382
4113	2000000	0.5	0	0	7	6	ROC-AUC	0.94253188303931
4114	2000000	0.5	0	0	7	7	PR-AUC	0.8670617146517067
4115	2000000	0.5	0	0	7	7	ROC-AUC	0.9319026596654464
4116	2000000	0.5	0	0	7	8	PR-AUC	0.9082816703649733
4117	2000000	0.5	0	0	7	8	ROC-AUC	0.9538727981553574
4118	2000000	0.5	0	0	7	9	PR-AUC	0.8946204803882161
4119	2000000	0.5	0	0	7	9	ROC-AUC	0.9488131194416608
4120	2000000	0.5	0	0	8	0	PR-AUC	0.8627510908399799
4121	2000000	0.5	0	0	8	0	ROC-AUC	0.9314992981693789
4122	2000000	0.5	0	0	8	1	PR-AUC	0.8180349129137209
4123	2000000	0.5	0	0	8	1	ROC-AUC	0.9116623436452809
4124	2000000	0.5	0	0	8	2	PR-AUC	0.8145738162271529
4125	2000000	0.5	0	0	8	2	ROC-AUC	0.9092661583363905
4126	2000000	0.5	0	0	8	3	PR-AUC	0.8540311249243043
4127	2000000	0.5	0	0	8	3	ROC-AUC	0.9306291724959749
4128	2000000	0.5	0	0	8	4	PR-AUC	0.8223063746062022
4129	2000000	0.5	0	0	8	4	ROC-AUC	0.91065651512055
4130	2000000	0.5	0	0	8	5	PR-AUC	0.825071805106054
4131	2000000	0.5	0	0	8	5	ROC-AUC	0.9172668493626642
4132	2000000	0.5	0	0	8	6	PR-AUC	0.8181078273181234
4133	2000000	0.5	0	0	8	6	ROC-AUC	0.9088608989918486
4134	2000000	0.5	0	0	8	7	PR-AUC	0.7989320174332929
4135	2000000	0.5	0	0	8	7	ROC-AUC	0.8987161466655046
4136	2000000	0.5	0	0	8	8	PR-AUC	0.8364514349533194
4137	2000000	0.5	0	0	8	8	ROC-AUC	0.9216258448730222
4138	2000000	0.5	0	0	8	9	PR-AUC	0.8560406919028031
4139	2000000	0.5	0	0	8	9	ROC-AUC	0.9279097311467498
4140	2000000	0.5	0	0	9	0	PR-AUC	0.8716237200398839
4141	2000000	0.5	0	0	9	0	ROC-AUC	0.9374024219045394
4142	2000000	0.5	0	0	9	1	PR-AUC	0.8423684411130604
4143	2000000	0.5	0	0	9	1	ROC-AUC	0.9271370223250094
4144	2000000	0.5	0	0	9	2	PR-AUC	0.8458688610194812
4145	2000000	0.5	0	0	9	2	ROC-AUC	0.9283715085757313
4146	2000000	0.5	0	0	9	3	PR-AUC	0.8459652552240463
4147	2000000	0.5	0	0	9	3	ROC-AUC	0.9256234603229894
4148	2000000	0.5	0	0	9	4	PR-AUC	0.8246440867381283
4149	2000000	0.5	0	0	9	4	ROC-AUC	0.9144219344950054
4150	2000000	0.5	0	0	9	5	PR-AUC	0.8607696118498933
4151	2000000	0.5	0	0	9	5	ROC-AUC	0.93021670580162
4152	2000000	0.5	0	0	9	6	PR-AUC	0.8171655511129821
4153	2000000	0.5	0	0	9	6	ROC-AUC	0.9065194818301349
4154	2000000	0.5	0	0	9	7	PR-AUC	0.8193229379258732
4155	2000000	0.5	0	0	9	7	ROC-AUC	0.911045042659068
4156	2000000	0.5	0	0	9	8	PR-AUC	0.8336915338077894
4157	2000000	0.5	0	0	9	8	ROC-AUC	0.9212167214679913
4158	2000000	0.5	0	0	9	9	PR-AUC	0.7967104979299909
4159	2000000	0.5	0	0	9	9	ROC-AUC	0.899084971564094
4160	500000	0.5	0	0	0	0	PR-AUC	0.8508207890854075
4161	500000	0.5	0	0	0	0	ROC-AUC	0.9202343273858262
4162	500000	0.5	0	0	0	1	PR-AUC	0.8911659714109271
4163	500000	0.5	0	0	0	1	ROC-AUC	0.93932057485623
4164	500000	0.5	0	0	0	2	PR-AUC	0.8356697174906467
4165	500000	0.5	0	0	0	2	ROC-AUC	0.9111109027031241
4166	500000	0.5	0	0	0	3	PR-AUC	0.8525985075246569
4167	500000	0.5	0	0	0	3	ROC-AUC	0.9159873997890816
4168	500000	0.5	0	0	0	4	PR-AUC	0.8370111085390967
4169	500000	0.5	0	0	0	4	ROC-AUC	0.9124439223000373
4170	500000	0.5	0	0	0	5	PR-AUC	0.8507452318496864
4171	500000	0.5	0	0	0	5	ROC-AUC	0.921009824807502
4172	500000	0.5	0	0	0	6	PR-AUC	0.8615783651852201
4173	500000	0.5	0	0	0	6	ROC-AUC	0.9260952644795027
4174	500000	0.5	0	0	0	7	PR-AUC	0.8665096814421251
4175	500000	0.5	0	0	0	7	ROC-AUC	0.9278244070053357
4176	500000	0.5	0	0	0	8	PR-AUC	0.8523977483056203
4177	500000	0.5	0	0	0	8	ROC-AUC	0.921861018384918
4178	500000	0.5	0	0	0	9	PR-AUC	0.8492433049796769
4179	500000	0.5	0	0	0	9	ROC-AUC	0.9139657450381183
4180	500000	0.5	0	0	1	0	PR-AUC	0.8342986673667578
4181	500000	0.5	0	0	1	0	ROC-AUC	0.9109119323651705
4182	500000	0.5	0	0	1	1	PR-AUC	0.839001191156573
4183	500000	0.5	0	0	1	1	ROC-AUC	0.9132469864872516
4184	500000	0.5	0	0	1	2	PR-AUC	0.8389069147107305
4185	500000	0.5	0	0	1	2	ROC-AUC	0.912299142957618
4186	500000	0.5	0	0	1	3	PR-AUC	0.8031938590927453
4187	500000	0.5	0	0	1	3	ROC-AUC	0.889932453843696
4188	500000	0.5	0	0	1	4	PR-AUC	0.8057440748736718
4189	500000	0.5	0	0	1	4	ROC-AUC	0.8981785744158687
4190	500000	0.5	0	0	1	5	PR-AUC	0.8123631369474463
4191	500000	0.5	0	0	1	5	ROC-AUC	0.900012593087907
4192	500000	0.5	0	0	1	6	PR-AUC	0.8428066696004827
4193	500000	0.5	0	0	1	6	ROC-AUC	0.9115804525537414
4194	500000	0.5	0	0	1	7	PR-AUC	0.8114928788090019
4195	500000	0.5	0	0	1	7	ROC-AUC	0.8978985554646327
4196	500000	0.5	0	0	1	8	PR-AUC	0.7606695884264068
4197	500000	0.5	0	0	1	8	ROC-AUC	0.8794879604127038
4198	500000	0.5	0	0	1	9	PR-AUC	0.7986911940117222
4199	500000	0.5	0	0	1	9	ROC-AUC	0.8984118615140666
4200	500000	0.5	0	0	2	0	PR-AUC	0.7392759677657493
4201	500000	0.5	0	0	2	0	ROC-AUC	0.8603725625510331
4202	500000	0.5	0	0	2	1	PR-AUC	0.7269438443108148
4203	500000	0.5	0	0	2	1	ROC-AUC	0.8530754774703327
4204	500000	0.5	0	0	2	2	PR-AUC	0.7808991981337042
4205	500000	0.5	0	0	2	2	ROC-AUC	0.8813644362924363
4206	500000	0.5	0	0	2	3	PR-AUC	0.7541975624522989
4207	500000	0.5	0	0	2	3	ROC-AUC	0.8662715724427924
4208	500000	0.5	0	0	2	4	PR-AUC	0.7488262379200815
4209	500000	0.5	0	0	2	4	ROC-AUC	0.8655773995876427
4210	500000	0.5	0	0	2	5	PR-AUC	0.7380419423505623
4211	500000	0.5	0	0	2	5	ROC-AUC	0.855229923612197
4212	500000	0.5	0	0	2	6	PR-AUC	0.7707481900910484
4213	500000	0.5	0	0	2	6	ROC-AUC	0.880704973297103
4214	500000	0.5	0	0	2	7	PR-AUC	0.7404556310431701
4215	500000	0.5	0	0	2	7	ROC-AUC	0.8573469944699511
4216	500000	0.5	0	0	2	8	PR-AUC	0.7301119565737039
4217	500000	0.5	0	0	2	8	ROC-AUC	0.8511857666172618
4218	500000	0.5	0	0	2	9	PR-AUC	0.7377629190488907
4219	500000	0.5	0	0	2	9	ROC-AUC	0.8584782401510683
4220	500000	0.5	0	0	3	0	PR-AUC	0.8401884339997384
4221	500000	0.5	0	0	3	0	ROC-AUC	0.9191583358413901
4222	500000	0.5	0	0	3	1	PR-AUC	0.8195668409951686
4223	500000	0.5	0	0	3	1	ROC-AUC	0.9107322615767733
4224	500000	0.5	0	0	3	2	PR-AUC	0.8067751875897643
4225	500000	0.5	0	0	3	2	ROC-AUC	0.9010543264014924
4226	500000	0.5	0	0	3	3	PR-AUC	0.8138257944454027
4227	500000	0.5	0	0	3	3	ROC-AUC	0.9025760571692882
4228	500000	0.5	0	0	3	4	PR-AUC	0.8068617249004845
4229	500000	0.5	0	0	3	4	ROC-AUC	0.9010014707968782
4230	500000	0.5	0	0	3	5	PR-AUC	0.8556232671359306
4231	500000	0.5	0	0	3	5	ROC-AUC	0.9208417879201344
4232	500000	0.5	0	0	3	6	PR-AUC	0.8103402092988038
4233	500000	0.5	0	0	3	6	ROC-AUC	0.9003246925961726
4234	500000	0.5	0	0	3	7	PR-AUC	0.7880532130407083
4235	500000	0.5	0	0	3	7	ROC-AUC	0.8897262029020389
4236	500000	0.5	0	0	3	8	PR-AUC	0.7943493595718126
4237	500000	0.5	0	0	3	8	ROC-AUC	0.8909557154987869
4238	500000	0.5	0	0	3	9	PR-AUC	0.7711841202276032
4239	500000	0.5	0	0	3	9	ROC-AUC	0.8763152730501115
4240	500000	0.5	0	0	4	0	PR-AUC	0.7571713816267099
4241	500000	0.5	0	0	4	0	ROC-AUC	0.8665686372928679
4242	500000	0.5	0	0	4	1	PR-AUC	0.8252223392427878
4243	500000	0.5	0	0	4	1	ROC-AUC	0.9090332208351177
4244	500000	0.5	0	0	4	2	PR-AUC	0.7994454820320241
4245	500000	0.5	0	0	4	2	ROC-AUC	0.8929549513736174
4246	500000	0.5	0	0	4	3	PR-AUC	0.8172382560437863
4247	500000	0.5	0	0	4	3	ROC-AUC	0.903062863354933
4248	500000	0.5	0	0	4	4	PR-AUC	0.8118449213978157
4249	500000	0.5	0	0	4	4	ROC-AUC	0.8996555556447671
4250	500000	0.5	0	0	4	5	PR-AUC	0.8110973970216634
4251	500000	0.5	0	0	4	5	ROC-AUC	0.8992859516756845
4252	500000	0.5	0	0	4	6	PR-AUC	0.8125035432931597
4253	500000	0.5	0	0	4	6	ROC-AUC	0.9076597969584709
4254	500000	0.5	0	0	4	7	PR-AUC	0.806633165661176
4255	500000	0.5	0	0	4	7	ROC-AUC	0.8971190103275601
4256	500000	0.5	0	0	4	8	PR-AUC	0.8104870783063078
4257	500000	0.5	0	0	4	8	ROC-AUC	0.8994896042545216
4258	500000	0.5	0	0	4	9	PR-AUC	0.8143991655588153
4259	500000	0.5	0	0	4	9	ROC-AUC	0.9034847402286924
4260	500000	0.5	0	0	5	0	PR-AUC	0.8200962412473006
4261	500000	0.5	0	0	5	0	ROC-AUC	0.9076531707125733
4262	500000	0.5	0	0	5	1	PR-AUC	0.8069717184029243
4263	500000	0.5	0	0	5	1	ROC-AUC	0.89938708964991
4264	500000	0.5	0	0	5	2	PR-AUC	0.7762583261370684
4265	500000	0.5	0	0	5	2	ROC-AUC	0.8911651117530539
4266	500000	0.5	0	0	5	3	PR-AUC	0.7968434772944702
4267	500000	0.5	0	0	5	3	ROC-AUC	0.897291077748212
4268	500000	0.5	0	0	5	4	PR-AUC	0.8049520003860264
4269	500000	0.5	0	0	5	4	ROC-AUC	0.9036293712894613
4270	500000	0.5	0	0	5	5	PR-AUC	0.8353315207172415
4271	500000	0.5	0	0	5	5	ROC-AUC	0.9203328892853234
4272	500000	0.5	0	0	5	6	PR-AUC	0.8143802413931254
4273	500000	0.5	0	0	5	6	ROC-AUC	0.903578268109213
4274	500000	0.5	0	0	5	7	PR-AUC	0.809980344695143
4275	500000	0.5	0	0	5	7	ROC-AUC	0.9014071122236512
4276	500000	0.5	0	0	5	8	PR-AUC	0.79181640308091
4277	500000	0.5	0	0	5	8	ROC-AUC	0.8938789722468559
4278	500000	0.5	0	0	5	9	PR-AUC	0.8077760006283898
4279	500000	0.5	0	0	5	9	ROC-AUC	0.9090126149123785
4280	500000	0.5	0	0	6	0	PR-AUC	0.7937688159353584
4281	500000	0.5	0	0	6	0	ROC-AUC	0.8931901620096028
4282	500000	0.5	0	0	6	1	PR-AUC	0.8259933008405053
4283	500000	0.5	0	0	6	1	ROC-AUC	0.9062696789813501
4284	500000	0.5	0	0	6	2	PR-AUC	0.8317182608947472
4285	500000	0.5	0	0	6	2	ROC-AUC	0.9073190960959042
4286	500000	0.5	0	0	6	3	PR-AUC	0.8080248275771486
4287	500000	0.5	0	0	6	3	ROC-AUC	0.8984699085835312
4288	500000	0.5	0	0	6	4	PR-AUC	0.8334293232153707
4289	500000	0.5	0	0	6	4	ROC-AUC	0.9082564176631868
4290	500000	0.5	0	0	6	5	PR-AUC	0.8152500433750761
4291	500000	0.5	0	0	6	5	ROC-AUC	0.9031678909149354
4292	500000	0.5	0	0	6	6	PR-AUC	0.774442546193177
4293	500000	0.5	0	0	6	6	ROC-AUC	0.8810573936542698
4294	500000	0.5	0	0	6	7	PR-AUC	0.7805120491097616
4295	500000	0.5	0	0	6	7	ROC-AUC	0.8811669703780991
4296	500000	0.5	0	0	6	8	PR-AUC	0.807152358756715
4297	500000	0.5	0	0	6	8	ROC-AUC	0.8967044654858914
4298	500000	0.5	0	0	6	9	PR-AUC	0.809153923125067
4299	500000	0.5	0	0	6	9	ROC-AUC	0.897170133133714
4300	500000	0.5	0	0	7	0	PR-AUC	0.8398000062678771
4301	500000	0.5	0	0	7	0	ROC-AUC	0.9134783274840443
4302	500000	0.5	0	0	7	1	PR-AUC	0.8291135038307643
4303	500000	0.5	0	0	7	1	ROC-AUC	0.9181573767159578
4304	500000	0.5	0	0	7	2	PR-AUC	0.8187610640698191
4305	500000	0.5	0	0	7	2	ROC-AUC	0.9056554478929612
4306	500000	0.5	0	0	7	3	PR-AUC	0.7807883411428095
4307	500000	0.5	0	0	7	3	ROC-AUC	0.8909040931562963
4308	500000	0.5	0	0	7	4	PR-AUC	0.8155848104484652
4309	500000	0.5	0	0	7	4	ROC-AUC	0.9107289465348205
4310	500000	0.5	0	0	7	5	PR-AUC	0.8113017367686507
4311	500000	0.5	0	0	7	5	ROC-AUC	0.900804826033821
4312	500000	0.5	0	0	7	6	PR-AUC	0.8357813010771168
4313	500000	0.5	0	0	7	6	ROC-AUC	0.9158795752537167
4314	500000	0.5	0	0	7	7	PR-AUC	0.7813891524288171
4315	500000	0.5	0	0	7	7	ROC-AUC	0.8829068266920478
4316	500000	0.5	0	0	7	8	PR-AUC	0.8218285488408975
4317	500000	0.5	0	0	7	8	ROC-AUC	0.9053223877866969
4318	500000	0.5	0	0	7	9	PR-AUC	0.8274146686467994
4319	500000	0.5	0	0	7	9	ROC-AUC	0.9127308721695888
4320	500000	0.5	0	0	8	0	PR-AUC	0.8168469698421322
4321	500000	0.5	0	0	8	0	ROC-AUC	0.9027748039020329
4322	500000	0.5	0	0	8	1	PR-AUC	0.8216410336254212
4323	500000	0.5	0	0	8	1	ROC-AUC	0.9128995879254892
4324	500000	0.5	0	0	8	2	PR-AUC	0.8255548910378362
4325	500000	0.5	0	0	8	2	ROC-AUC	0.919534163988852
4326	500000	0.5	0	0	8	3	PR-AUC	0.8226472031399629
4327	500000	0.5	0	0	8	3	ROC-AUC	0.9106009781609131
4328	500000	0.5	0	0	8	4	PR-AUC	0.8199928984341632
4329	500000	0.5	0	0	8	4	ROC-AUC	0.9096604794508943
4330	500000	0.5	0	0	8	5	PR-AUC	0.835423864640159
4331	500000	0.5	0	0	8	5	ROC-AUC	0.9179895859559496
4332	500000	0.5	0	0	8	6	PR-AUC	0.790253960800185
4333	500000	0.5	0	0	8	6	ROC-AUC	0.8903311702220481
4334	500000	0.5	0	0	8	7	PR-AUC	0.8161144404142048
4335	500000	0.5	0	0	8	7	ROC-AUC	0.9086630280722816
4336	500000	0.5	0	0	8	8	PR-AUC	0.8213993524585471
4337	500000	0.5	0	0	8	8	ROC-AUC	0.9163139509266279
4338	500000	0.5	0	0	8	9	PR-AUC	0.8486679460168934
4339	500000	0.5	0	0	8	9	ROC-AUC	0.9258740665475015
4340	500000	0.5	0	0	9	0	PR-AUC	0.7546537402250992
4341	500000	0.5	0	0	9	0	ROC-AUC	0.8789115922658275
4342	500000	0.5	0	0	9	1	PR-AUC	0.8192836367019329
4343	500000	0.5	0	0	9	1	ROC-AUC	0.9086980220432972
4344	500000	0.5	0	0	9	2	PR-AUC	0.7283158312199781
4345	500000	0.5	0	0	9	2	ROC-AUC	0.8603910644040081
4346	500000	0.5	0	0	9	3	PR-AUC	0.7587977097529617
4347	500000	0.5	0	0	9	3	ROC-AUC	0.8790977876864389
4348	500000	0.5	0	0	9	4	PR-AUC	0.7136391115169941
4349	500000	0.5	0	0	9	4	ROC-AUC	0.8518514284398485
4350	500000	0.5	0	0	9	5	PR-AUC	0.7353870496874686
4351	500000	0.5	0	0	9	5	ROC-AUC	0.8676127841883039
4352	500000	0.5	0	0	9	6	PR-AUC	0.6968105450757299
4353	500000	0.5	0	0	9	6	ROC-AUC	0.8383374792663526
4354	500000	0.5	0	0	9	7	PR-AUC	0.7712150221046651
4355	500000	0.5	0	0	9	7	ROC-AUC	0.8853425110618094
4356	500000	0.5	0	0	9	8	PR-AUC	0.7603905029510128
4357	500000	0.5	0	0	9	8	ROC-AUC	0.8794380734073798
4358	500000	0.5	0	0	9	9	PR-AUC	0.7311371879221982
4359	500000	0.5	0	0	9	9	ROC-AUC	0.8577382716090813
4360	200000	0.5	0	0	0	0	PR-AUC	0.7558564702364969
4361	200000	0.5	0	0	0	0	ROC-AUC	0.8645275476650118
4362	200000	0.5	0	0	0	1	PR-AUC	0.7612284403140371
4363	200000	0.5	0	0	0	1	ROC-AUC	0.8725972169054476
4364	200000	0.5	0	0	0	2	PR-AUC	0.7656720903679588
4365	200000	0.5	0	0	0	2	ROC-AUC	0.8686159979181953
4366	200000	0.5	0	0	0	3	PR-AUC	0.732736965724555
4367	200000	0.5	0	0	0	3	ROC-AUC	0.8432179044130818
4368	200000	0.5	0	0	0	4	PR-AUC	0.7643942934061053
4369	200000	0.5	0	0	0	4	ROC-AUC	0.864905212877589
4370	200000	0.5	0	0	0	5	PR-AUC	0.7691906219900478
4371	200000	0.5	0	0	0	5	ROC-AUC	0.8690705677623839
4372	200000	0.5	0	0	0	6	PR-AUC	0.7711155680334708
4373	200000	0.5	0	0	0	6	ROC-AUC	0.8643931271995475
4374	200000	0.5	0	0	0	7	PR-AUC	0.7731549141595689
4375	200000	0.5	0	0	0	7	ROC-AUC	0.8702025441385052
4376	200000	0.5	0	0	0	8	PR-AUC	0.7787036483415296
4377	200000	0.5	0	0	0	8	ROC-AUC	0.8748330275235933
4378	200000	0.5	0	0	0	9	PR-AUC	0.7269621655608737
4379	200000	0.5	0	0	0	9	ROC-AUC	0.853975033430384
4380	200000	0.5	0	0	1	0	PR-AUC	0.7782097209510231
4381	200000	0.5	0	0	1	0	ROC-AUC	0.8811956829305069
4382	200000	0.5	0	0	1	1	PR-AUC	0.7793540573870114
4383	200000	0.5	0	0	1	1	ROC-AUC	0.8864686578648384
4384	200000	0.5	0	0	1	2	PR-AUC	0.7690353910507438
4385	200000	0.5	0	0	1	2	ROC-AUC	0.8809831706550498
4386	200000	0.5	0	0	1	3	PR-AUC	0.7777739026824267
4387	200000	0.5	0	0	1	3	ROC-AUC	0.8862655129296121
4388	200000	0.5	0	0	1	4	PR-AUC	0.7995400534496162
4389	200000	0.5	0	0	1	4	ROC-AUC	0.8869099560705013
4390	200000	0.5	0	0	1	5	PR-AUC	0.7926313654651755
4391	200000	0.5	0	0	1	5	ROC-AUC	0.8858412682905118
4392	200000	0.5	0	0	1	6	PR-AUC	0.7622382102622315
4393	200000	0.5	0	0	1	6	ROC-AUC	0.878905965184753
4394	200000	0.5	0	0	1	7	PR-AUC	0.7748599128234686
4395	200000	0.5	0	0	1	7	ROC-AUC	0.8805806579429992
4396	200000	0.5	0	0	1	8	PR-AUC	0.716153844967196
4397	200000	0.5	0	0	1	8	ROC-AUC	0.8555500021826665
4398	200000	0.5	0	0	1	9	PR-AUC	0.7747255997857413
4399	200000	0.5	0	0	1	9	ROC-AUC	0.8802282004534495
4400	200000	0.5	0	0	2	0	PR-AUC	0.7982352302425263
4401	200000	0.5	0	0	2	0	ROC-AUC	0.8858927697610882
4402	200000	0.5	0	0	2	1	PR-AUC	0.7818897551997578
4403	200000	0.5	0	0	2	1	ROC-AUC	0.8665704885682888
4404	200000	0.5	0	0	2	2	PR-AUC	0.8145478932859488
4405	200000	0.5	0	0	2	2	ROC-AUC	0.8936905235966494
4406	200000	0.5	0	0	2	3	PR-AUC	0.7903027403998323
4407	200000	0.5	0	0	2	3	ROC-AUC	0.8752889417036106
4408	200000	0.5	0	0	2	4	PR-AUC	0.8023328611625177
4409	200000	0.5	0	0	2	4	ROC-AUC	0.8785832784025726
4410	200000	0.5	0	0	2	5	PR-AUC	0.8296845011021096
4411	200000	0.5	0	0	2	5	ROC-AUC	0.8961466457456924
4412	200000	0.5	0	0	2	6	PR-AUC	0.7644103906809797
4413	200000	0.5	0	0	2	6	ROC-AUC	0.8726320204965171
4414	200000	0.5	0	0	2	7	PR-AUC	0.7746558852909023
4415	200000	0.5	0	0	2	7	ROC-AUC	0.8624363067713814
4416	200000	0.5	0	0	2	8	PR-AUC	0.8123179034972079
4417	200000	0.5	0	0	2	8	ROC-AUC	0.890814314225509
4418	200000	0.5	0	0	2	9	PR-AUC	0.79191247403862
4419	200000	0.5	0	0	2	9	ROC-AUC	0.8774945173987826
4420	200000	0.5	0	0	3	0	PR-AUC	0.768665689857774
4421	200000	0.5	0	0	3	0	ROC-AUC	0.860929415418202
